You are not allowed to send emails related to this document,您无权发送与此文档相关的邮件,
You are not allowed to update this Web Form Document,您无权更新此网页表单文档,
You are not connected to Internet. Retry after sometime.,未连接互联网，请稍后重试,
You are not permitted to access this page without login.,未登录状态下无权访问此页面,
You are not permitted to access this page.,您无权访问此页面,
You are now following this document. You will receive daily updates via email. You can change this in User Settings.,您已关注此文档，将通过邮件接收每日更新。可在用户设置中修改此设置,
"You are only allowed to update order, do not remove or add apps.",仅允许更新应用顺序，不可添加或删除应用,
"You are selecting Sync Option as ALL, It will resync all read as well as unread message from server. This may also cause the duplication of Communication (emails).",您选择全量同步选项，将重新同步服务器上所有已读和未读消息。可能导致沟通记录（邮件）重复,
You can add dynamic properties from the document by using Jinja templating.,可通过Jinja模板从文档添加动态属性,
You can also access wkhtmltopdf variables (valid only in PDF print):,还可使用wkhtmltopdf变量（仅限PDF打印）：,
You can also copy-paste following link in your browser,也可将以下链接复制到浏览器,
You can also copy-paste this ,您也可以直接复制此,
You can also copy-paste this {0} to your browser,也可将{0}复制到浏览器,
"You can change Submitted documents by cancelling them and then, amending them.",可通过取消并修改已提交文档来变更,
You can change the retention policy from {0}.,可从{0}修改保留策略,
You can continue with the onboarding after exploring this page,浏览此页面后可继续进行初始化设置,
You can disable this {0} instead of deleting it.,可禁用{0}而非删除,
You can increase the limit from System Settings.,可在系统设置中提高限制,
You can manually remove the lock if you think it's safe: {},若确认安全可手动移除锁：{},
You can only insert images in Markdown fields,仅可在Markdown字段插入图像,
You can only print upto {0} documents at a time,单次最多打印{0}个文档,
You can only set the 3 custom doctypes in the Document Types table.,文档类型表中最多可设置3个自定义文档类型,
"You can only upload JPG, PNG, PDF, TXT, CSV or Microsoft documents.",仅可上传JPG、PNG、PDF、TXT、CSV或Microsoft文档,
You can only upload upto 5000 records in one go. (may be less in some cases),单次最多上传5000条记录（某些情况下可能更少）,
"You can select one from the following,",可从以下选项中选择：,
You can set a high value here if multiple users will be logging in from the same network.,若多个用户从同一网络登录，可在此设置较高值,
You can try changing the filters of your report.,可尝试更改报表筛选条件,
You can use Customize Form to set levels on fields.,可通过自定义表单设置字段层级,
You can use wildcard %,可使用通配符%,
You can't set 'Options' for field {0},无法为字段{0}设置'选项',
You can't set 'Translatable' for field {0},无法为字段{0}设置'可翻译',
You cannot create a dashboard chart from single DocTypes,无法从单一文档类型创建仪表板图表,
You cannot give review points to yourself,不可给自己分配评审点数,
You cannot unset 'Read Only' for field {0},无法取消字段{0}的'只读'属性,
You changed the value of {0},您更改了{0}的值,
You changed the value of {0} {1},您于{1}更改了{0}的值,
You changed the values for {0},您更改了{0}的值,
You changed the values for {0} {1},您于{1}更改了{0}的值,
You created this,您创建了此文档,
You do not have Read or Select Permissions for {},您没有{}的读取或选择权限,
You do not have enough permissions to access this resource. Please contact your manager to get access.,您权限不足，请联系管理员获取访问权限,
You do not have enough permissions to complete the action,您权限不足，无法完成此操作,
You do not have enough points,您的点数不足,
You do not have enough review points,您的评审点数不足,
You do not have permission to access {0}: {1}.,您无权访问{0}：{1}。,
You do not have permissions to cancel all linked documents.,您无权取消所有关联文档,
You don't have access to Report: {0},您无权访问报表：{0},
You don't have permission to access the {0} DocType.,您无权访问{0}文档类型,
You don't have permission to access this file,您无权访问此文件,
You don't have permission to get a report on: {0},您无权获取{0}的报表,
You don't have the permissions to access this document,您无权访问此文档,
You gained {0} point,您获得{0}点,
You gained {0} points,您获得{0}点,
You have a new message from: ,您有新消息来自：,
You have been successfully logged out,您已成功注销,
You have hit the row size limit on database table: {0},已达到数据库表{0}的行大小限制,
You have not entered a value. The field will be set to empty.,未输入值，字段将被设为空,
You have received a ❤️ like on your blog post,您的博客文章收到一个❤️点赞,
You have to enable Two Factor Auth from System Settings.,需在系统设置中启用双因素认证,
You have unsaved changes in this form. Please save before you continue.,表单存在未保存更改，请先保存再继续,
You have unseen notifications,您有待查看的通知,
You have unseen {0},您有待查看的{0},
You haven't added any Dashboard Charts or Number Cards yet.,您尚未添加任何仪表板图表或数字卡片,
You haven't created a {0} yet,您尚未创建{0},
You hit the rate limit because of too many requests. Please try after sometime.,请求过多触发速率限制，请稍后重试,
You last edited this,您最后编辑于,
You must add atleast one link.,必须添加至少一个链接,
You must be logged in to use this form.,必须登录才能使用此表单,
You must login to submit this form,必须登录才能提交此表单,
You need the '{0}' permission on {1} {2} to perform this action.,执行此操作需要{1} {2}的'{0}'权限,
You need to be Workspace Manager to delete a public workspace.,需具备工作区管理员权限才能删除公共工作区,
You need to be Workspace Manager to edit this document,需具备工作区管理员权限才能编辑此文档,
You need to be in developer mode to edit a Standard Web Form,需处于开发者模式才能编辑标准网页表单,
You need to be logged in and have System Manager Role to be able to access backups.,需以系统管理员身份登录才能访问备份,
You need to be logged in to access this page,需登录才能访问此页面,
You need to be logged in to access this {0}.,需登录才能访问此{0},
You need to create these first: ,需先创建以下内容：,
You need to enable JavaScript for your app to work.,需启用JavaScript才能使应用正常工作,
"You need to have ""Share"" permission",你需要有“共享”权限,
You need to install pycups to use this feature!,需安装pycups才能使用此功能！,
You need to select indexes you want to add first.,需先选择要添加的索引,
You need to set one IMAP folder for {0},需为{0}设置一个IMAP文件夹,
You need write permission on {0} {1} to merge,合并需要{0} {1}的写入权限,
You need write permission on {0} {1} to rename,重命名需要{0} {1}的写入权限,
You need {0} permission to fetch values from {1} {2},从{1} {2}获取值需要{0}权限,
You seem good to go!,您已准备就绪！,
You seem to have written your name instead of your email. Please enter a valid email address so that we can get back.,您似乎输入了姓名而非邮箱地址，请输入有效邮箱以便回复,
You selected Draft or Cancelled documents,您选择了草稿或已取消文档,
You unfollowed this document,您已取消关注此文档,
You viewed this,您查看于,
You've logged in as another user from another tab. Refresh this page to continue using system.,您已在其他标签页以其他用户身份登录，请刷新本页面继续使用系统,
Your Country,您的国家,
Your Language,您的语言,
Your Name,您的姓名,
Your PDF is ready for download,您的PDF已准备好下载,
Your Shortcuts,您的快捷方式,
Your account has been deleted,您的账户已被删除,
Your account has been locked and will resume after {0} seconds,账户已锁定，将在{0}秒后恢复,
Your assignment on {0} {1} has been removed by {2},{2}已移除您对{0} {1}的分配,
Your browser does not support the audio element.,您的浏览器不支持音频元素,
Your browser does not support the video element.,您的浏览器不支持视频元素,
Your connection request to Google Calendar was successfully accepted,Google日历连接请求已成功接受,
Your email address,您的邮箱地址,
Your form has been successfully updated,表单已成功更新,
Your login id is,您的登录ID是,
Your new password has been set successfully.,新密码设置成功,
Your old password is incorrect.,旧密码错误,
